"doc_id";"category";"target";"text";"original_categories";"word_count"
"training/10857";"Agricultural_Markets";"0";"Ia-So Minn direct hogs estimated rcpts 95,000 vs actual week ago 93,000 and actual year ago 93,000.

  Ia-So Minn direct hogs estimated rcpts 95,000 vs actual week ago 93,000 and actual year ago 93,000.
  

";"hog,livestock";"34"
"training/10873";"Energy_Resources";"2";"MEXICAN FIRST QTR CRUDE EXPORTS SEEN AT 15.25 DLRS
  The average price of mexico's crude
  oil exports in first quarter 1987 will be 15.25 dlrs per
  barrel, according to preliminary figures issued in a press
  release by the state oil company Petroleos Mexicanos (PEMEX).
      It gave no direct comparison with the year-ago figure but
  said crude and products sales were expected to rise to 1.99
  billion dlrs this quarter, 420 mln dlrs higher than expected
  and 22 pct better than the year-ago quarter.
      Prospects for the second quarter were relatively favourable
  with crude exports seen at 1.320 mln bpd after an expected
  1.324 mln this month, 1.323 in February and 1.395 mln in
  January.
  

";"crude";"114"
"training/10876";"Agricultural_Markets";"0";"U.S. SEES NO NEW COFFEE AGREEMENT TALKS SOON
  The United States does not expect
  the executive board meeting of the International Coffee
  Organization, ICO, to call for a new round of negotiations on
  reinstating coffee quotas, a U.S. government official said.
      The official, a member of the U.S. delegation to ICO talks
  earlier this year, said no new coffee agreement talks are
  expected because there is no indication the negotiating
  positions of major producers and consumers have changed.
      The U.S. still demands, as a condition of reimposition of
  coffee quotas, that ""objective criteria"" be set for
  establishing quotas, said the U.S. official, who asked not to
  be identified. Brazil, the major producer, insists on quotas
  based on a traditional formula.
      The U.S. remains open to a negotiating meeting but only if
  some new flexibility is apparent from major countries, the
  official said.
      The ICO executive board meets tomorrow in London.
  

";"coffee";"150"
"training/10882";"Agricultural_Markets";"0";"TRADE SEES U.S. CORN EXPORTS UP, WHEAT/BEANS OFF
  Grain traders and analysts expect lower
  wheat and soybean exports and higher corn exports than a year
  ago in the USDA's export inspection report today.
      Corn export guesses ranged from 27.0 mln to 32.0 mln
  bushels, compared with the 27.6 mln inspected last week and
  20.5 mln a year ago.
      Soybean export guesses ranged from 14.0 mln to 16.0 mln, up
  from the 13.4 mln inspected last week but below the 25.5 mln
  reported a year ago.
      Wheat estimates ranged from 11.0 mln to 14.0 mln bushels,
  compared with 12.0 mln reported last week and 18.3 mln a year
  ago.
  

";"corn,grain,oilseed,soybean,wheat";"108"
"training/10886";"Agricultural_Markets";"0";"DOW&lt;DOW> RAISES STYRENE-BUTADIENE LATEX PRICES
  Dow Chemical Co said it
  increased prices by nine cts a pound (solids) for
  styrene-butadiene latex and plastic pigments, effective May
  One. Dow did not release the percentage increase.
      It said the increase will affect the floor covering
  markets, paper, paperboard and specialty markets.
      It said the increase is in addition to a previously
  announced seven cts a pound (solids) increase, effective March
  One.
  

";"pet-chem,rubber";"69"
"training/10902";"Agricultural_Markets";"0";"ICO BOARD SEEN UNLIKELY TO SET NEW COFFEE TALKS
  Chances that the International Coffee
  Organization, ICO, executive board meeting this week will agree
  to resume negotiations on export quotas soon look remote, ICO
  delegates and trade sources said.
      ICO observers doubted Brazil or key consuming countries are
  ready to give sufficient ground to convince the other side that
  reopening negotiations again would be worthwhile, they said.
      ICO talks on quotas last month broke down after eight days
  when producers and consumers failed to reach agreement.
       ""Since we have not seen signs of change in other positions,
  it's difficult to see a positive outcome at this stage,""
  Brazilian delegate Lindenberg Sette said. But quotas must be
  negotiated sometime, he said.
       The U.S. has indicated it is open to dialogue on quotas
  but that Brazil must be flexible, rather than refuse to lower
  its export share as it did in the last negotiations, delegates
  said.
       At this week's March 31-April 2 meeting, the 16-member ICO
  board is scheduled to discuss the current market situation, the
  reintroduction of quotas, verification of stocks and some
  administrative matters, according to a draft agenda.
      The fact that Brazilian Coffee Institute president Jorio
  Dauster, Assistant U.S. Trade Representative Jon Rosenbaum and
  chief Colombian delegate Jorge Cardenas are not attending the
  meeting has signalled to most market watchers that it will be a
  non-event as far as negotiating quotas is concerned.
      ""I would imagine there will be a lot of politicking among
  producers behind closed doors to work up some kind of proposal
  by September (the next scheduled council meeting),"" Bronwyn
  Curtis of Landell Mills Commodities Studies said.
      Traders and delegates said they have seen no sign that a
  date will be set for an earlier council meeting.
      If the stalemate continues much longer, analysts expect the
  coffee agreement will end up operating without quotas for the
  remainder of its life, to September 30, 1989.
      When talks broke down, the U.S. and Brazil, the largest
  coffee consumer and producer respectively, blamed one another
  for sabotaging negotiations by refusing to compromise.
      Brazil wanted to maintain the previous export quota shares,
  under which it was allocated 30 pct of world coffee exports,
  but consumers and a small group of producers pressed for shares
  to be redistributed using ""objective criteria,"" which would have
  threatened Brazil's share.
      At a recent meeting in Managua of Latin American producers,
  Costa Rica and Honduras said they were willing to put their
  objections as members of the group of eight ICO ""dissident""
  producers aside, in order to stem the damaging decline in
  prices, Nicaraguan External Trade Minister Alejandro Martinez
  Cuenca told reporters Saturday. He was in London to brief
  producers on the Managua meeting.
      However, other producers said they were not aware of this
  move toward producer solidarity.
      London coffee prices closed at 1,276 stg a tonne today,
  down from around 1,550 at the beginning of March.
  

";"coffee";"481"
"training/10903";"Agricultural_Markets";"0";"MINISTER SEES ENOUGH EC STATES AGAINST OILS TAX
  Enough European Community (EC) states
  appear to be opposed to the proposals by the EC Commission for
  a 330 European currency unit (Ecu) a tonne tax on vegetable
  oils, fats and marine oils to block adoption by EC ministers,
  British Farm Minister Michael Jopling said.
      He told a news conference held during a meeting here of EC
  agriculture ministers that Britain, West Germany, the
  Netherlands, Denmark, and Portugal were all against the tax.
      Between them, these five countries had more than enough
  votes in the weighted voting system used in EC ministers'
  meetings to block a decision, Jopling said.
  

";"veg-oil";"107"
"training/10905";"International_Trade";"3";"ECONOMIC SPOTLIGHT - U.S. CONGRESS RAPS JAPAN
  The U.S. Congress is making Japan,
  with its enormous worldwide trade surplus, the symbol of the
  U.S. trade crisis and the focus of its efforts to turn around
  America's record trade deficit.
      ""Japan has come to symbolize what we fear most in trade: the
  challenge to our high technology industries, the threat of
  government nutured competition, and the multitude of barriers
  to our exports,"" Senate Democratic Leader Robert Byrd said.
      ""If we can find a way to come to terms with Japan over trade
  problems, we can manage our difficulties with other countries,""
  the West Virginia Democrat said at a Senate Finance Committee
  hearing on the trade bill.
      Byrd and House Speaker Jim Wright, a Texas Democrat, have
  made trade legislation a priority this year and a wide-ranging
  bill is being readied for probable House approval next month.
      Japan's bilateral trade surplus jumped from 12 billion dlrs
  in 1980 to 62 billion dlrs last year. Its surplus rose to 8.14
  billion dlrs in February from 5.7 billion dlrs in January.
      Congress points to the record 169 billion dlrs U.S. trade
  deficit in 1986 and the slow response in the trade imbalance to
  the dollar's decline in world currency markets as a reason to
  press Japan to buy more U.S. goods.
      They are particularly dismayed by the rapid deterioration
  in U.S. exports of sophisticated computer technology.
      In response to the growing anger and pressure by the U.S.
  semiconductor industry, President Reagan Friday announced he
  intended to raise tariffs as much as 300 mln dlrs on Japanese
  electronic goods in retaliation for Japan's failure to abide by
  a 1986 U.S.-Japanese semiconductor agreement.
      Congress also has been been angered by the administration's
  lack of success with Japan on a host of other trade issues
  including beef, citrus, automobile parts, telecommunications
  goods, and financial services.
      The bulk of the House trade bill was written last week in
  four committees. It is a package of trade sanctions and
  measures to force the administration take tough action against
  foreign trade barriers and unfair competition.
      Although most provisions do not single out Japan, in many
  cases their impact would be to restrict imports of Japanese
  products or make them more expensive with higher duties.
      The cornerstone of the trade legislation passed the House
  Ways and Means Committee by a vote of 34 to 2. Its focus is to
  force President Reagan to retaliate against unfair foreign
  competition and to make it easier for U.S. industries to win
  temporary relief from surges in imports.
      The most controversial issue, an amendment to restrict
  imports if countries such as Japan with large surpluses do not
  buy more U.S. goods was left for an April vote by the House.
      Rep. Richard Gephardt, a Democratic presidential aspirant
  from Missouri, has the support of Wright and other key
  Democrats to press for passage of the amendment.
      The measure would have the most impact on Japan, West
  Germany, Taiwan and South Korea. If Japan, for example, does
  not reduce its barriers by mid-1988, the United States would
  set import quotas or tariffs to cut Japanese surplus by ten per
  cent a year for three years.
      ""I'm tired of going into companies and having managers say
  to me, 'We're not over competing in Japan because we can't
  compete in the marketplace.' That argument needs to be taken
  away from American business,"" Gephardt said.
      The administration has said it could not support a trade
  bill containing such a provision.
      
  

";"trade";"580"
"training/1094";"Agricultural_Markets";"0";"YUGOSLAVIA WHEAT FREE OF WINTERKILL - USDA
  There was no evidence of winterkill
  in Yugoslavian winter wheat during field travel along a line
  running northwest from Belgrade to near Maribor, the U.S.
  Agriculture Department's counselor in Belgrade said in a field
  report.
      The report, dated February 26, said there is evidence of
  delayed germination in most areas due to late seeding last fall
  because of dry conditions.
      However warm temperatures over the past three weeks have
  promoted some early growth and will help the crop catch up on
  last fall's late seeding, it said.
      Some Yugoslav agriculture officials are concerned about the
  situation because warm temperatures have brought the grain out
  of dormancy and taken away snow protection a little early, the
  report said.
      Cold temperatures over the next month could cause damage
  under these conditions, they said.
      The report said all wheat farmers contacted during the
  field trip were optimistic about the crop and the way it
  emerged from winter.
  

";"grain,wheat";"161"
"training/10947";"Energy_Resources";"2";"CRUDE OIL NETBACKS UP IN U.S., MEDITERRANEAN
  Crude oil netback values in complex
  refineries rose slightly in the U.S. and the Mediterranean 
  last Friday from the previous week but were lower elsewhere,
  according to calculations by Reuters Pipeline.
      The soft tone to refining margins reflects large worldwide
  stocks of petroleum products and thin trading activity, traders
  said.
      In the U.S. Gulf, sweet crudes rose in value by as much as
  26 cts a barrel for West Texas Intermediate, an increase of 1.4
  pct from the previous Friday, while sour crudes, such as
  Alaska North Slope, were up one pct.
      In the Mediterranean, netback values were up 17 cts to 22
  cts a barrel, with Arab Light up 17 cts a barrel to 18.62 dlrs,
  a 0.9 pct increase from the previous Friday and Urals were up
  22 cts a barrel to 19.16 dlrs, a 1.2 pct increase.
      But netbacks for crude oil refined in Northern Europe was
  generally lower with Brent valued at 18.89 dlrs, off 30 cts
  from the previous friday, and Bonny Light was off 17 cts to
  19.58 dlrs a barrel.
      Refinery netbacks in Singapore were also lower, with
  heavier and sour crudes weakest. Arab Heavy dropped 10 cts to
  16.63 dlrs a barrel and Dubai was off 12 cts to 18.09 dlrs.
      On the U.S. West Coast, however, netback values for ANS CIF
  L.A. were weaker with weak gasoline prices sending the yield at
  cracking plants down 68 cts to 18.42 dlrs from the previous
  Friday, as shown below in dlrs a barrel.
  TOPPING.........15.63......16.10......14.30
  CRACKING........18.42......19.10......16.86
      The Mediterranean region also showed netback values rising
  last Friday over the previous week with the largest gains shown
  by Es Sider and the heavier Urals crude oil, which were each up
  22 cts a barrel last Friday to 19.40 dlrs and 19.16 dlrs a
  barrel, respectively.
      Netback values for the mediterranean region are shown below
  in dlrs a barrel.
  GRADE...........MAR 27.....MAR 20.....FEB 27
  ES SIDER........19.40......19.18......16.44
  ARAB LIGHT......18.61......18.44......15.52
  IRAN LT.........19.25......19.08......16.16
  KUWAIT..........18.51......18.33......15.42
  URALS cif.......19.16......18.94......16.07
      Netbacks in Northern Europe's refinery region were lower
  last friday from the previous week with Brent falling 1.6 pct
  to 18.89 dlrs a barrel.
       Netbacks for other grades of oil refined in Northern
  Europe are shown below in dlrs a barrel.
  ................MAR 27.....MAR 20.....FEB 27
  BRENT...........18.89......19.19......16.77
  BONNY LIGHT.....19.58......19.75......17.15
  ARAB LIGHT......18.49......18.52......16.07
  URALS CIF.......19.02......18.98......16.54
      Refinery netbacks in Singapore were also lower with heavier
  and sour crudes weakest.
      Arab Heavy dropped 10 cts to 16.63 dlrs a barrel and Dubai
  was off 12 cts to 18.09 dlrs.
       Netbacks for other grades of oil refined in Singapore  are
  shown below in dlrs a barrel.
  GRADE...........MAR 27.....MAR 20.....FEB 27
  ATTAKA..........19.23......19.24......16.72
  ARAB LIGHT......18.00......18.10......15.55
  OMAN............18.21......18.25......16.31
  DUBAI...........18.09......18.21......15.86
  ARAB HEAVY......16.63......16.73......14.24
  

";"crude";"443"
"training/10956";"Agricultural_Markets";"0";"FRENCH 1986/87 SOFT WHEAT EXPORTS FALL
  Exports of French soft wheat for the
  period July 1, 1986, to March 1, 1987, fell 27.6 pct to 8.21
  mln tonnes from 11.34 mln tonnes in the same 1985/86 period,
  the national cereals office ONIC said quoting customs figures.
      Of this total, exports to non-EC countries totalled 3.76
  mln tonnes, 34 pct down on 5.70 mln, and exports to EC nations
  4.45 mln tonnes, 21.1 pct down on a previous 5.64 mln.
      Main EC destinations were Italy with two mln tonnes versus
  1.9 mln, Belgium 500,000 tonnes (one mln), Netherlands 500,000
  (600,000), West Germany 500,000 (800,000), Spain 300,000
  (zero), Britain 300,000 (700,000), Greece 200,000 (300,000),
  and Ireland 100,000 (200,000).
      In flour, exports totalled 980,000 tonnes, up 6.5 pct on a
  previous 920,000 tonnes.
      Exports of maize totalled 4.11 mln tonnes, 37.4 pct up on a
  previous 2.99 mln. Exports to non-EC countries were 190,000
  tonnes against 140,000 and to EC countries 3.92 mln tonnes
  against 2.84 mln.
      Main EC desinations were Netherlands 900,000 (600,000),
  Belgium 800,000 (one mln), Britain 700,000 (500,000), West
  Germany 400,000 (same), Italy 300,000 (200,000) and Greece
  300,000 (zero).
  

";"corn,grain,wheat";"189"
"training/10959";"Agricultural_Markets";"0";"IBC EXPECTED TO MAINTAIN COFFEE EXPORT FORMULA
  The Brazilian Coffee Institute,
  IBC, is expected to maintain its previous pricing system when
  it reopens export registrations, probably later this week,
  exporters said.
      They said IBC President Jorio Dauster is likely to leave
  the basic formula for the minimum registration price unchanged
  but raise the contribution quota to partially offset the
  effects of cruzado devaluation since April registrations were
  closed in mid-February.
      To fully compensate for devaluation the quota would have to
  be around 28 dlrs per bag against 7.0 when registrations closed.
      However, even a 21 dlr per bag rise in the contribution
  quota would make Brazil coffees uncompetitive on world markets,
  and an increase to around 15 dlrs a bag is more likely, the
  exporters said.
      They added that Dauster is keen to raise the contribution
  quota as the Institute needs money to repay Central Governmnet
  funds released to finance IBC purchases at the guaranteed
  producer price.
      Although a vote in the Monetary Council to provide more
  funds for such purchases was deferred on technical grounds last
  week, funds are still being released for subsequent approval.
      The sources said it is still unclear when registrations
  will be reopened, although most expect it to be by the end of
  this week.
      ""Brazil owes it to its customers to make its intentions
  know. A country like Brazil cannot afford to be permanently
  closed down,"" one exporter said.
      However, before announcing its export policy the IBC is
  likely to wait to see if tomorrow's meeting of the
  International Coffee Organisation, ICO, executive board in
  London decides to call a full council meeting to discuss
  reintroduction of export quotas, sources said.
      There is also talk of the announcement this week of new
  measures to adjust the Brazilian economy, and the IBC could be
  awaiting clarification before making any move, the exporters
  said.
      Another factor which could be delaying the opening of
  registrations is the current strike by bank workers which,
  while not affecting current shipments, could affect
  documentation and currency operations for new sales.
      This would certainly be the case if the IBC was considering
  obliging exporters to pay the contribution quota within two or
  three days of registering a sale.
  

";"coffee";"367"
"training/1100";"International_Trade";"3";"CANADA CURRENT ACCOUNT DEFICIT UP IN QUARTER
  Canada's current account deficit widened
  to a seasonally adjusted 2.27 billion dlrs in the fourth
  quarter from a deficit of 1.94 billion dlrs in the third,
  Statistics Canada said.
      The shortfall for the full year rose to 8.81 billion dlrs
  from 1985's 584 mln dlr deficit, the federal agency said.
      The agency said the rise in the merchandise surplus, to
  2.77 billion dlrs from 2.20 billion dlrs in the third quarter,
  was more than offset by high deficits in servicies and
  investment. The total non-merchandise deficit grew to 5.04
  billion dlrs from 4.14 billion dlrs.
      The current account deficit was 912 mln dlrs in the fourth
  quarter of 1985.
      In the capital account, not seasonally adjusted, there was
  a total net inflow of 4.76 billion dlrs in the fourth quarter,
  up from a net inflow of 3.22 billion dlrs in the third quarter
  quarter.
      The total net capital inflow rose to 13.74 billion dlrs in
  1986 from 7.68 billion dlr in 1985.
  

";"bop";"169"
"training/11007";"Energy_Resources";"2";"LOWER REFINERY OPERATIONS SEEN PRODUCING PROFITS
  U.S. refiners will have to
  reduce operations if they want to be profitable this year, said
  industry officials attending the National Petroleum Refiners
  Association meeting here.
       ""If the refining sector can discipline itself to refine
  about 12 mln barrels of crude oil a day, we have a chance to
  pull down inventories to acceptable levels by the second
  quarter, said Archie Dunham, executive vice president of
  petroluem products at Conoco Inc
      ""If not, the industry will have a tough 1987,"" he added.
       Last week's American Petroleum Institute report said that
  U.S. refining capacity rose three pct to 78.7 pct of capacity,
  with crude oil runs at 12.2 mln barrels per day for the week
  ended March 20.
       The API said that with the higher crude oil runs, 
  distillate and gasoline inventories were sharply above year-ago
  levels. Gasoline stocks were at 245.6 mln barrels, some 17.2
  mln barrels above year-ago levels. Distillate stocks, at 108.7
  mln barrels, are 10.9 mln barrels above last year's level, the
  API said.
       Henry Rosenberg, chairman of Crown Central Petroleum Corp
  &lt;CNP> told Reuters that unless refining and marketing return to
  profitability, oil companies will have to rely on downstream
  operations to produce an acceptable level of earnings.
       ""The jump in refining capacity is a concern if it
  continues,"" said Kenneth Buckler, executive vice president of
  refining and marketing at &lt;Total Petroleum Co>, a U.S.
  subsidiary of Cie Francaise Des Petroles of France.
       Refineries should operate near 75 pct of capacity given
  the current level of demand but the operating level should
  increase as gasoline demand picks up in the next quarter,
  Buckler said.
       Dunham said the potential operable capacity of U.S.
  refineries should also be cut about 500,000 barrels of crude
  per day. ""I expect to see the shutdown of more small refineries
  over the next five years,"" he said, adding that these
  facilities refine between 10,000 and 30,000 barrels of crude
  oil per day. The API said U.S. operations have the capacity to
  refine 15.6 mln bpd of crude.
  

";"crude";"341"
"training/11012";"Agricultural_Markets";"0";"U.S. EXPORT INSPECTIONS, IN THOUS BUSHELS  SOYBEANS 17,683 WHEAT 20,717 CORN 36,581

  U.S. EXPORT INSPECTIONS, IN THOUS BUSHELS  SOYBEANS 17,683 WHEAT 20,717 CORN 36,581
  

";"corn,grain,oilseed,soybean,wheat";"24"
"training/1102";"International_Trade";"3";"CANADA DECEMBER GDP GAINS 1.2 PCT
  Canada's gross domestic product, by
  industry, rose a seasonally adjusted 1.2 pct in December, the
  largest monthly gain since April, 1986, Statistics Canada said.
      GDP, which fell 0.2 pct in November, was 2.1 pct above the
  December, 1985 level, the federal agency said.
      Output of goods producing industries rose 1.6 pct in the
  month, with virtually all the growth occurring in manufacturing
  and mining. Services producing industries expanded 1.0 pct.
  

";"gnp";"76"
"training/11025";"Energy_Resources";"2";"VENEZUELA WANTS TO BOOST ITS REFINING CAPACITY
  Venezuela's state oil
  company Petroleos de Venezuela S.A. wants to raise its
  worldwide refining capacity by 150,000 barrels of per day, a
  company official attending the National Petroleum Refiners
  Association meeting here said.
      He declined to be identified but said PdVSA has the
  capacity to refine about 650,000 bpd of crude oil from refining
  centers
  in Venezuela, Sweden, West Germany, Belgium, and the United
  States. The company recently purchased a 50 pct stake in the
  Corpus Christi, Texas refinery of Champlin Petroleum Co, a
  subsidiary of Union Pacific Corp &lt;UNP>.
      Earlier it bought a similar stake in the Lake Charles, La
  refinery owned by Citgo Petroleum Corp, a unit of Southland
  Corp &lt;SLC>.
       According to the official, Venezuela is searching
  worldwide for the additional refining capacity but he did not
  mention where the company was looking. 
      Refineries abroad, he said, guarantee a refining outlet for
  Venezuelan crude oil while ensuring stability of supply to
  refiners.
      He said Venezuela currently  produces about 1.4 mln bpd of
  crude oil, which is in line with its 1.495 bpd OPEC ceiling.
  

";"crude";"184"
"training/11040";"Agricultural_Markets";"0";"USDA TO UPDATE WINTER WHEAT ACREAGE TOMORROW
  The U.S. Agriculture Department said
  it will update its estimate of winter wheat seeded acreage in
  the prospective planting report, scheduled for release at 1500
  est (2100 gmt) tomorrow, March 31.
      The original estimate of seedings of winter wheat was
  published in January.
      It said the new survey is possible because of the new
  integrated nationwide survey program that uses probability
  sampling procedures that combine information from farmers
  operating in selected areas and farmers identified on special
  lists.
  

";"grain,wheat";"85"
"training/11043";"Agricultural_Markets";"0";"U.S. SUGAR IMPORTS DOWN IN LATEST WEEK - USDA
  Sugar imports subject to the U.S.
  sugar import quota during the week ended March 6 totaled 25,192
  short tons versus 29,043 tons the previous week, the
  Agriculture Department said.
      Cumulative imports now total 130,804 tons, it said.
      The sugar import quota for the 1987 quota year
  (January-December) has been set at 1,001,430 short tons
  compared with 1,850,000 tons in the 1986 quota year, which was
  extended three months to December 31.
      The department said the Customs Service reported that
  weekly and cumulative imports are reported on an actual weight
  basis and when final polarizations are received, cumulative
  import data are adjusted accordingly.
  

";"sugar";"111"
"training/11052";"Agricultural_Markets";"0";"JAPAN BUYS CANADIAN RAPESEED
  Japanese crushers bought 2,000 tonnes
  of Canadian rapeseed in export business overnight for May
  shipment, trade sources said.
  

";"oilseed,rapeseed";"22"
"training/11064";"Agricultural_Markets";"0";"LITTLE RISK SEEN FOR TEXAS COTTON FROM COLD
  Texas' cotton crop stands little
  chance of damage from frigid temperatures expected tonight in
  that state, as very little cotton has been planted, according
  to Texas agricultural sources and cotton market analysts.
      ""It's still pretty early for cotton planting. Only six pct
  of the crop was planted as of last week,"" said Doug Stillmann,
  a statistician at the Texas Agricultural Statistic Service in
  Austin, a division of the U.S. Agriculture Department.
      Stillmann and other cotton market sources said planting had
  begun in the Rio Grande Valley and South Texas areas only, with
  planting in the crucial high and low plains areas not slated to
  begin until next month. The high and low plains accounted for
  60 pct of the 2.5 mln bales produced in Texas last year,
  Stillmann said.
      Temperatures tonight in most of Texas are expected to drop
  to freezing to the low 20s, although the lower Rio Grande
  Valley may see more moderate readings in the middle 30s,
  according to meteorologists at Accu-Weather Inc.
      The price of new-crop cotton on the New York cotton futures
  market rallied today on weather-related fears.
  

";"cotton";"191"
"training/11065";"Agricultural_Markets";"0";"REPORT ON EXPORT MARKETS FOR U.S. GRAIN DELAYED
  The U.S. Agriculture Department's
  report on Export Markets for U.S. Grain, scheudled for release
  today, has been delayed until Wednesday, April 1, a department
  spokeswoman said.
      No reason was given for the delay in releasing the monthly
  report.
  

";"grain";"46"
"training/11076";"International_Trade";"3";"U.S. TRADE OFFICIAL SAYS JAPAN ACTION FOOLISH
  A high level U.S. trade official
  said it would be foolish for Japan to strike back against the
  United States for its sanctions on Japanese semiconductor
  electronics products.
      Asked by reporters if Japan was expected to retaliate
  against U.S. exports, Deputy Under Secretary of Commerce Bruce
  Smart replied, ""That would be the height of foolishness.""
      In addition, he doubted Japan could show enough progress in
  meeting the conditions of the agreement to avoid the actual
  imposition of the 300 mln dlrs in tariffs on April 17.
      Japan's 58.6 billion dlr trade surplus with the United
  States last year has come under fire in Congress concerned
  about the loss of jobs to foreign competition and with the
  record 169 billion dlrs U.S. trade deficit in 1986.
      President Reagan's sanctions decision won praise today from
  the two Democratic leaders of Congress.
      ""I think it's about time,"" Senate Democratic Leader Robert
  Byrd of West Virginia told reporters. House Speaker Jim Wright
  of Texas told reporters before the opening of the House
  session, ""It just shows we were right all along when we said
  something needs doing.""
      Smart testified before a Senate Labor Committee hearing
  that last Friday's U.S. trade action would help U.S.
  negotiations on access to Japan for U.S. auto parts.
      Since last August Smart has been leading talks to open up
  Japan to purchases of more U.S.-made automotive parts. Last
  year, Japan racked up a 3.6 billion dlr trade surplus with the
  United States in these products.
      Both countries expect to conclude the talks by August 1987.
      ""It's amazing to me that the Japanese were surprised. I
  hope it will persuade them we're serious,"" Smart said of the
  White House trade sanctions.
      The United States has tried to convince Japanese car
  companies of the quality of American-made parts and to draw
  them away from their traditional Japanese suppliers.
      ""All we ask is a chance. We have a job to do persuading them
  we can do better than our reputation seems to be,"" he said.
      Measured per car, each American-made car contained about
  700 dlrs in Japanese auto parts while each Japanese-made car
  contained about 26 dlrs in U.S. auto parts, Smart said.
  

";"trade";"368"
