doc_id,category,target,text,original_categories,word_count
training/12919,Economics,1,"FHLBB CHANGES SHORT-TERM DISCOUNT NOTE RATES
  The Federal Home Loan Bank Board
  adjusted the rates on its short-term discount notes as follows:
      MATURITY   NEW RATE  OLD RATE  MATURITY
    30-273 days  5.00 pct  5.00 pct   30-273 days
   274-294 days  5.90 pct  5.92 pct  274-294 days
   295-344 days  5.00 pct  5.00 pct  295-344 days
   345-360 days  5.93 pct  5.93 pct  345-360 days
  

",interest,60
test/19444,Economics,1,"ITALY DEFICIT NOT DUE TO LIBERALIZATION-MINISTER
  Italy's Foreign Trade Minister Mario
  Sarcinelli, commenting on speculation in the Italian press,
  said a sharp balance of payments deficit in May could not be
  attributed to recent moves liberalizing the purchase of foreign
  securities.
      Sarcinelli was reacting to suggestions that last month's
  overall 3,211 billion lire deficit, which compares with April's
  2,040 billion surplus, could be linked to a May 13 decree
  abolishing obligatory non-interest-bearing deposits on foreign
  securities purchases.
     ""The deficit can be better attributed to premature and
  delayed foreign trade payments and receipts (leads and lags)
  rather than capital outflow to portfolio investment,"" Sarcinelli
  said in a statement.
      Earlier today the newspaper La Repubblica cited remarks by
  the Bank of Italy, which announced the deficit for May and said
  it had been partly caused by ""non-banking capital outflows.""
      ""In practice, it seems that there has been a constant flow
  of capital to foreign securities or investments outside our
  borders,"" said the newspaper.
      But the newspaper added that it was still not possible to
  say how far the move to abolish foreign securities purchase
  deposits had affected Italy's balance of payments.
  

","bop,trade",189
test/17562,Corporate_Industrial,0,"PENNSYLVANIA ENTERPRISES &lt;PENT.O> BID STANDS
  Utilities Investment Inc said
  it still is offering to acquire Pennsylvania Enterprises Inc
  for 55 dlrs per share.
      It said it is prepared to negotiate its offer.
      The Pennsylvania Enterprises board rejected the offer two
  weeks ago as being inadequate.
      Utilities said it has the financial commitments required to
  ensure that Pennsylvania Enterprises' facilities would be
  upgraded to insure an adequate supply of safe drinking water.
      It said its representatives will be attending Pennsylvania
  Enterprises' annual meeting tomorrow in Wilkes-Barre, Pa.
  

",acq,86
training/2352,Economics,1,"YEUTTER SAYS BUDGET CUT KEY TO BETTER U.S. TRADE
  A reduction of the U.S. federal budget
  deficit will be needed to help eliminate the nation's huge
  trade deficit, U.S. trade representative Clayton Yeutter said.
      Speaking to the New York Chamber of Commerce and Industry,
  Yeutter said ""Capital and trade flows are clearly
  inter-releated now.
      ""Unless we get the budget deficit down, we will not get the
  trade deficit down.""
      He did not elaborate on his views of the linkages between
  the two deficits.
      Private analysts have said that the financing of large U.S.
  budget deficits requires heavy capital inflows from overseas
  investors through purchases of U.S. Treasury and, to a lesser
  extent, other U.S. securities as well.
      ""We'll make some progress in reducing the 170 billion dlr
  trade deficit in 1987, but there's still a long way to go,""
  Yeutter said.
      He said the problem must be approached on many fronts and
  focus most strongly on U.S. and overseas fiscal and monetary
  policies to foster economic growth, U.S. competitiveness and
  the establishment of a ""level playing field"" for trade.
      The U.S. trade representative said the Federal Reserve
  under Chairman Paul Volcker has done its part to improve the
  trade situation by getting interest rates down.
      On the fiscal side, Yeutter said ""the budget deficit is
  still our biggest problem"" and there has not been enough
  progress toward reducing that deficit.
      In the international area, he said that ""our major trading
  partners could still do more to stimulate domestic growth.""
  Commenting on Japan, which is running around a 80 billion dlr
  trade surplus with the United States, Yeutter said ""Japan is
  just not doing the job on the import side.""
      Yeutter declined to comment on statements relating to the
  dollar made earlier today by Commerce Dept undersecretary of
  Economic Affairs Robert Ortner.
      In a Washington address to an Export-Import Bank sponsored
  meeting, Ortner said he believed the dollar at current levels
  was fairly priced against most European currencies, but that
  the yen is 10 or 15 pct undervalued.
      ""The market will determine the dollar's proper value in the
  end,"" Yeutter said. However, he added that, if the U.S. and
  other nations do not take the necessary steps to cut the U.S.
  trade deficit, ""the dollar will be the equalizer.""
      Yeutter said there is no quick fix to the trade problem and
  any resort to such tactics as protectionist trade legislation
  or trade restrictions poses real dangers.
      He said ""there's relatively little that Congress can do to
  legislate a solution to the trade problem.""
      Protectionist legislation will only provoke retaliation by
  U.S. trading partners, Yeutter said.
      ""There is no doubt in my mind about the willingness of our
  trading partners to retaliate against unfair trade
  legislation,"" Yeutter said, adding that policy flexibility is
  essential in solving international trade problems.
  

","money-fx,trade",467
test/18692,Markets,2,"UNION PACIFIC RAISES CRUDE OIL POSTINGS 50 CTS
A BBL, EFFECTIVE YESTERDAY, WTI TO 19 DLRS.

  UNION PACIFIC RAISES CRUDE OIL POSTINGS 50 CTS
  A BBL, EFFECTIVE YESTERDAY, WTI TO 19 DLRS.
  

",crude,32
training/12235,Economics,1,"MANUFACTURERS NATIONAL &lt;MNTL> RAISES PRIME
  Manufacturers National Bank of Detroit
  said it increased its prime rate to 7-3/4 pct from 7-1/2 pct,
  effective immediately.
  

",interest,24
training/11183,Markets,2,"INDIA REDUCES EXPORT DUTY ON COFFEE
  India cut the export duty on coffee
  to 330 rupees per 100 kg from 600 rupees, effective March 23, a
  Coffee Board official said.
      The reduction should help India reach its coffee export
  target of 90,000 tonnes in fiscal 1987/88 ending March 31,
  against provisionally estimated exports of 75,000 tonnes in
  1986/87 and an actual 99,254 tonnes in 1985/86, he said.
      India is likely to press for international export quotas at
  a meeting of coffee producers in London this week because of
  depressed prices, he added.
      The International Coffee Organisation, which represents
  both consumers and producers, has so far failed to reach
  agreement on quotas.
      India feels it will be useful to have quotas now because
  the slide in prices is unlikely to be halted immediately, he
  said.
      Export quotas were suspended in February 1986 when market
  prices surged after a drought devastated Brazil's coffee crop.
  

",coffee,152
training/132,Economics,1,"26-FEB-1987
  26-FEB-1987

",money-supply,2
test/15110,Corporate_Industrial,0,"REUTERS CHAIRMAN URGES FREER INFORMATION FLOWS
  Exchanges and telecommunications
  authorities should abolish their restrictions on full and free
  dissemination of information to the investment and banking
  communities, Reuters Holdings Plc &lt;RTRS.L> chairman Sir
  Christopher Hogg said.
      In the 1986 annual repoprt, he said lengthy negotiations
  had brought agreement with the Tokyo and London Stock Exchanges
  for fuller, but still not complete, access to market data
  through Reuter services.
      ""Many other markets maintain restrictions,"" he added.
      Hogg said members of some markets appear to believe that
  information restrictions protected their interests.
      In other cases, exchanges seem to be limiting the
  distribution of data in order to provide competitive advantage
  to their own commercial information businesses.
      He also noted that despite increasing liberalisation in the
  telecommunications field, some countries continue to protect
  their state monopolies at the expense of other economic
  sectors.
      ""Reuter dealing services remain excluded from such
  countries. As a result, banking communities serving entire
  economies are put at a competitive disadvantage,"" he added.
      Reuters increased its 1986 pre-tax profit by 39 pct from
  the previous year to 130.1 mln stg on a 43 pct rise in revenues
  to 620.9 mln stg.
      Earnings per ordinary share were up 47 pct to 19.4p. The
  annual shareholder meeting will be held in London on April 29.
  

",earn,214
training/10606,Markets,2,"TAIWAN TO STUDY SUSPENDING FOREX CONTROLS
  Premier Yu Kuo-Hua ordered financial
  officials to quicken the pace of relaxing foreign exchange
  controls and study the possibility of suspending the controls,
  a cabinet statement said.
      The statement quoted Yu as telling Finance Ministy and
  Central Bank officials the relaxation was needed to help reduce
  Taiwan's surging foreign exchange reserves, which reached a
  record 53 billion U.S. Dollars this month.
      Finance Minister Robert Chien told reporters his ministry
  and the Central Bank would work jointly on new measures to ease
  the controls, but he did not give details.
      Yu said the government could maintain the framework of the
  foreign exchange controls while finding ways to ease them. The
  controls would be used during emergency.
      Taiwan's reserves have resulted largely from its trade
  surplus, which hit 15.6 billion dlrs in 1986 and 10.6 billion
  in 1985. About 95 pct of the surplus was from Taiwan's trade
  with the United States, according to official figures.
      But he said that while easing the controls would help
  reduce the reserves, it would not do so substantially in a
  short time.
      Economists and bankers said the new decision resulted from
  growing pressure from the United States, Taiwan's largest
  trading partner, which buys almost half the island's exports.
      Lu Ming-Jen, economic professor at Soochow University, told
  Reuters: ""The decision came a little bit late. But it was better
  than never.""
      Ko Fei-Lo, Vice President at First Commercial Bank, said
  the government should rapidly relax its foreign exchange
  controls and open its market wider to help balance trade with
  its trading partners, especially the United States.
      ""The liberalisation in both imports and foreign exchange
  controls will not only help our trading partners, but also help
  our own economic problems,"" he said.
      He said the mounting foreign exchange reserveshelped boost
  Taiwan's money supply by 48.22 pct in the year to end-February.
  

",money-fx,310
test/20550,Markets,2,"ARGENTINA SETS NEW SUPPORT PRICES FOR GRAINS
  Argentina's agriculture secretariat
  set new support prices for grains and oilseeds, an official
  statement said.
      It said the support price for wheat was hiked to 300
  Australs per tonne from 250 previously and for sunflowerseed
  from northwestern Argentina to 450 Australs from 360
  previously. It said the price went into effect Monday.
      The secretariat said the support price of sorghum was
  increased to 210 Australs per tonne from 200 Australs
  previously and for maize to 250 Australs from 220 Australs
  previously.
  

","grain,oilseed,sunseed,wheat",88
test/19993,Markets,2,"BAKER REMARKS AIMED AT CONFIRMING ACCORD-MIYAZAWA
  Japan's Finance Minister Kiichi Miyazawa
  said that remarks by U.S. Treasury Secretary James Baker on
  Sunday that some nations were not abiding by the spirit of the
  Louvre Accord were just aimed at reaffirming that agreement.
      The agreement, to cooperate in stabilising currencies, was
  reached in Paris in February this year.
      The finance minister made the remark at a news conference
  which followed a morning cabinet meeting.
  

",money-fx,73
training/2725,Economics,1,"BANK OF ENGLAND PRESSURE HOLDS BASE RATES
  This week's Bank of England resistance to
  strong market pressure for lower interest rates succeeded in
  holding bank base rates at 11 pct.
      But at a cost of threatening the Chancellor of the
  Exchequer Nigel Lawson's policy, stated at the end of the Paris
  Group of Six meeting last month, that he wanted to see sterling
  broadly stable about then prevailing levels, market sources
  said.
      Since then, the pound has risen to 71.8 pct on its closing
  trade-weighted index, up from 69.7 pct imediately after the
  Paris meeting and up 0.4 on the day.
      Today's peak at 72.0 pct was its highest since August 19.
      A Treasury spokesman said Lawson had said he neither wanted
  a substantial rise or fall in sterling. The question is
  therefore how large a rise he is ready to see before acting.
      Paul Temperton, chief economist at Merrill Lynch Europe
  Ltd, estimated that the government wanted to see the
  trade-weighted index about 72-73 pct. ""Even after this action
  over the last few weeks, sterling's only just within striking
  distance of that range,"" he said.
      Other analysts agree that the government probably has some
  broad target range around this area.
      However, they said Lawson would be prepared to see the
  pound go higher at least in the short term, despite the risk of
  a loss of export competitiveness and cheaper prices on imports.
      ""If the Bank of England keeps the interest rates as they
  are, what's to stop it (going higher),"" said John Cox, executive
  director of EBC Amro Bank Ltd, a major operator on the London
  foreign exchange market.
      Cox estimates that the Bank of England has been active
  selling sterling over the past few days, despite the lack of
  general market talk of such intervention, and this has helped
  keep it below 1.60 dlrs.
      The pound rose to 1.5870 dlrs from 1.5764 yesterday and
  1.5400 February 23, the day after the Paris meeting.
      But Cox says the government must be worried with sterling
  heading toward 2.95 marks and would be very concerned if it
  holds around these levels.
      He warned the Bank may run the risk of missing the interest
  rate boat. ""If rates don't come down, the market will say they
  ought to have come down and will sell sterling,"" he said.
      Most dealers agree there is a good deal of ""hot money"" being
  invested in sterling, money simply attracted by high overnight
  or one-week rates, which could flow out at equally short
  notice.
      However, the authorities will hope that at least a
  proportion of the buying reflects long-term investment.
      ""The last thing they want to do is reduce them (rates) and
  have to jack them back up again,"" said Richard Jeffrey,
  economist at brokerage house Hoare Govett Ltd.
      He said a half point cut would ensure continued support for
  sterling, at least in the near term.
      However, most analysts are still looking for a full point
  about March 17, Budget Day.
      The Bank must hold out until it sees the reaction to the
  Budget, said Temperton.
      The Budget is widely forecast to be a vote winner in the
  run-up to a general election, the major factor behind current
  bullishness in the government bond and currency markets.
      ""Lawson wants to delay a cut in base rates until the budget.
  He wants it to be crowned with the glory of an interest rate
  cut,"" said Ian Harwood, economist at Warburg Securities, the
  equities arm of Mercury International Group.
      Speculation a clearing bank might break ranks and lead the
  way lower were confounded today. There was excitement a fall in
  the weekly Treasury Bill rate to 9.7 pct from 10.2 pct last
  Friday might mean the Bank had changed its mind.
      This followed the imposition of penal lending rates of 11
  3/4 pct on the discount houses yesterday, and was the lowest
  since base rates were at 10 pct, early last October.
      However, with this Bill rate pertaining to three-months
  money, banking sources said the market could not take the cut
  as a guide to the Bank's intentions on short term rates.
  

",interest,684
test/14970,Corporate_Industrial,0,"HOME SAVINGS AND LOAN ASSOCIATION INC &lt;HSLD>
  2nd qtr March 31
      Shr 57 cts vs not given
      Net 790,874 vs 628,020
      1st half
      Shr 1.15 dlrs vs not given
      Net 1,588,985 vs 1,073,163
      NOTE: Company recently went public.
  

",earn,38
test/15785,Corporate_Industrial,0,"&lt;EMCOR> COMPLETES SALE OF STOCK TO INVESTORS
  Emcore said it completed
  the sale of 4.1 mln dlrs of stock to Citicorp Venture Capital
  Ltd, Concord Ventures of Dillon Read and Co and private
  investors.
  

",acq,34
test/16144,Markets,2,"AWB CHAIRMAN URGES FARMERS NOT TO CUT PLANTINGS
  Australia could lose valuable wheat
  markets through lack of availability if plantings for the
  coming 1987/88 season are significantly reduced, Australian
  Wheat Board (AWB) chairman Clinton Condon said.
      ""If predictions of a 30 pct decrease in plantings prove
  true, Australia may not be able to supply wheat to some of its
  valuable markets,"" he said in a statement.
      Condon did not say who had made the predictions, but an AWB
  spokesman said there was a general industry feeling that
  farmers, hard hit by low prices and rising costs, could cut
  back plantings sharply. Wheat sowing normally begins in May.
      However, Condon said he did not believe plantings would be
  cut by as much as 30 pct although he realised many farmers were
  facing enormous financial pressures.
      He said the AWB expects the area sown to be about 10.7 mln
  hectares, down from 11.3 mln in 1986/87 when the crop was about
  16 mln tonnes. Final crop estimates for 1986/87 and planting
  intentions for 1987/88 are not yet available.
      If the AWB is unable, because of a short-term cut in
  plantings, to meet the needs of the markets it has developed
  with much time and effort, it may have great difficulty selling
  wheat to those markets in the future, Condon said.
      ""Markets which rely on a steady supply of Australian wheat
  understand a decrease in production due to drought but they
  will have difficulty understanding a deliberate decision to
  decrease production,"" Condon said.
      ""If Australia wants wheat to continue as a major export
  income earner, governments and government authorities will need
  to closely examine ways of contributing to the continuing
  viability of the wheat industry,"" he added.
      Australia's leading wheat markets include China, Egypt,
  Iran, Iraq, the Soviet Union and Japan.
  

","grain,wheat",298
training/10323,Markets,2," Bank of France buying dollars for yen - banking sources

   Bank of France buying dollars for yen - banking sources
  

","dlr,money-fx",20
test/16533,Corporate_Industrial,0,"GREAT NORTHERN NEKOOSA &lt;GNN> 1ST QTR NET
  Shr 1.59 dlrs vs 54 cts
      Net 43.3 mln vs 13.9 mln
      Revs 566.7 mln vs 487.8 mln
      Avg shrs 27.2 mln vs 25.9 mln
      NOTE: 1986 figures restated for adoption of financial
  accounting standards board statement 87 ""employer's accounting
  for pensions."" 
      Net 1986 and 1987 includes 900,000 dlrs of investment tax
  credits in 1987, and 3.1 mln dlrs in 1986.
  

",earn,68
training/13039,Economics,1,"U.S., JAPANESE OPEN TALKS ON SEMICONDUCTORS
  U.S. and Japanese officials meet
  tomorrow to try to settle a dispute over semiconductor trade
  and to cut short the 300 mln dlr penalty tariffs President
  Reagan has ordered imposed on Japanese exports.
      But U.S. officials held out little hope that any accord
  could be reached before the tariffs of 100 per cent - up from
  about five per cent - are to take effect on April 17.
      The Customs Bureau last week started to levy a bond on the
  Japanese goods that Reagan ordered penalized. The penalties
  would be retroactive to March 31.
      Reagan said on March 27 when ordering the tariffs that he
  hoped the Japanese would soon end their unfair practices in
  semiconductor trade and that sanctions could be lifted.
      Technical meetings are to be held today and tomorrow, with
  meetings at a more senior level scheduled for Thursday and
  Friday. Public hearings on the sanctions are set for April 13.
      The Japanese aides here for the technical talks include
  Shigeru Muraoka, director-general of international trade policy
  of the Ministry of International Trade and Industry (MITI), and
  Masashi Yamamoto, deputy director-general of the information
  and machinery bureau.
      Meeting with them will Glen Fukushima, director of the
  Japan office of the U.S. Trade Representative's Office, and Jim
  Gradoville, of trade representative's office of industry and
  services.
      The two sides in the Thursday and Friday talks will be
  headed by Deputy U.S. Trade Representative Michael Smith and
  MITI vice minister Makoto Kuroda.
  

",trade,249
training/2417,Economics,1,"CONSENSUS BUILDS FOR WORLD AGRICULTURAL REFORM
  Top U.S. and European farm trade and
  government representatives called for a sweeping reform of
  world agriculture to redress a critical demand and supply
  imbalance.
      Speakers at a conference on world agricultural markets here
  demonstrated a growing U.S.-European consensus on the need for
  an urgent and collective overhaul of world farm trade and
  production.
      ""It is vital that we work together to bring more freedom and
  harmony into the world agricultural trade...(if not) the
  disruptions in markets may grow even more severe, the walls of
  protection climb higher and the level of possible retaliation
  become more harmful,"" U.S. Department of Agriculture Deputy
  Administrator William Bailey said.
      Bailey said his attendance at the two-day meeting, which
  ends tomorrow, demonstrated the U.S. recognises the need to
  adjust its policies to the changing market environment.
      The need for urgent reforms is justified by the ""imbalance
  and tensions of the world economy,"" the secretary general of the
  Organisation for Economic Cooperation and Development
  Jean-Claude Paye said.
      And the forum for such a reform is the General Agreement on
  Tariffs and Trade, he noted.
      Paye stressed the need for a progressive and joint
  reduction of agricultural subsidies as well as social measures
  to help farmers in unprofitable areas.
      Another possible solution would be to stop supporting farm
  prices, allowing them to be fixed by supply and demand, and
  instead help farmers through income support and adjustment
  aids, proposed James Howard, Executive Vice-president of
  Cargill (USA), one of the world's largest cereal houses.
      Franz-Josef Feiter, agricultural adviser to West German
  Chancellor Helmut Kohl, agreed the European Community must take
  greater heed of market constraints in fixing farm prices.
      However, ""differentiated policy treatment is required"" to
  take account of large disparities in the situation around the
  EC, he said.
      ""Agriculture is an efficient sector of the European economy
  and will remain so if the right policy is pursued within the
  Community,"" he said.
  

",trade,322
test/16479,Corporate_Industrial,0,"&lt;CLARK COPY INTERNATIONAL> BUYS W. GERMAN STAKE
  Clark Copy
  International Corp said it acquired a majority interest in
  Datagraph GMBH of Lich, West Germany.
      The acquisition was made through Clark Copy's majority
  owned subsidiary Interactive Computer Aids of Norway.
      No price was disclosed for the acquisition.
      Clark Copy said worldwide sales for Datagraph, which makes
  color graphics workstations, were 10 mln dlrs for the year
  ended Dec. 31, 1986.
  

",acq,69
training/11254,Economics,1,"U.S. MAY DROP TARIFFS IF JAPAN OPENS - YEUTTER
  The U.S. Is willing to drop tariffs on
  Japanese electronic imports if Japan shows it will abide by an
  agreemement opening its markets to American goods, U.S. Trade
  Representative Clayton Yeutter said in a TV interview.
      ""But there has to be a clear indication that they are
  willing to act,"" he said.
      Yeutter said difficulties in the Japanese economy caused by
  the U.S. Tariffs and the yen's rise against the dollar are
  problems ""they have brought on themselves.""
      The dollar fell to 40-year lows against the yen today.
      ""Certainly the movement of the yen is causing some economic
  turmoil in Japan,"" he said. ""My only response is that we have
  gone through about five years with the dollar going in just the
  opposite direction. Although I can sympathise, it's occurred
  for only a few weeks or months in Japan.""
      The tarriffs, announced on Friday by President Reagan, will
  affect about 300 million dlrs worth of products, only a tiny
  fraction of Japan's total exports to the U.S.
      Even so, Reagan's decision ""doesn't give us any joy. We
  don't want to take retaliatory action here if we don't have to,""
  Yeutter said.
      Yeutter said the meetings scheduled next month in
  Washington between Reagan and Prime Minister Yasuhiro Nakasone
  will include ""some difficult items on the agenda.""
      Japan has failed to implement two parts of a three-part
  semiconductor agreement, Yeutter said.
      Japan has stopped dumping chips in the U.S. But it has
  failed to open its domestic markets to U.S.-made chips and has
  failed to end predatory pricing in Third World countries,
  undercutting U.S. Products, he said.
  

","dlr,trade,yen",274
training/106,Markets,2,"GRAIN SHIPS LOADING AT PORTLAND
  There were seven grain ships loading and
  six ships were waiting to load at Portland, according to the
  Portland Merchants Exchange.
  

","grain,ship",26
training/11716,Economics,1,"CHASE MANHATTAN RAISES PRIME RATE TO 7-3/4 PCT FROM 7-1/2, EFFECTIVE TODAY

  CHASE MANHATTAN RAISES PRIME RATE TO 7-3/4 PCT FROM 7-1/2, EFFECTIVE TODAY
  

",interest,24
test/19559,Markets,2,"KUWAIT SEES OPEC OUTPUT OVER CEILING TO END-YEAR
  OPEC output for the second half of 1987,
  including that of Iraq, will be above the official 16.6 mln
  barrels per day (bpd) output ceiling agreed by OPEC Saturday,
  Kuwait oil minister Sheikh Ali al-Khalifa al-Sabah, said.
      Iraq refused to sign the pact, by which OPEC maintained its
  ceiling at 16.6 mln bpd for both the third and fourth quarters
  of 1987. In December, OPEC set a provisional fourth quarter
  level of 18.3 mln bpd, now cut back to the third quarter
  target.
      Ali told a news conference that including Iraq, ""OPEC third
  quarter output will be between 17.5 and 17.7 mln bpd while
  fourth quarter output will be nearly 18 mln bpd""
      Ali did not detail what effect he thought these production
  levels would have on prices.
      Iraq has an official first half quota of 1.466 mln bpd,
  rising to 1.54 mln in the second half, but has refused to
  adhere to it and has recently been producing around two mln
  barrels per day, exporting it through pipelines to Saudi Arabia
  and Turkey. Iraq's export capacity will be further boosted when
  a 500,000 bpd oil pipeline via Turkey comes on stream in about
  September.
      Iraq has been insisting on a quota equal to its Gulf War
  enemy Iran, which has a quota of 2.255 mln bpd, rising to 2.369
  mln in the second half.
      Ali said the position of the 400,000 bpd production from
  the Neutral Zone between Saudi Arabia and Kuwait, which has
  been supplied to Iraq as war relief crude, was fixed. ""We will
  not discuss it. There will not be any change,"" he said.
      Ali said the conference, which began Thursday and ended
  Saturday evening, had been too short for all necessary problems
  to be adressed. ""We are overdoing it in holding too short a
  meeting. We sweep a lot under the carpet,"" he said.
      Ali said the problem of price differentials between the
  prices of various OPEC crudes had not been dealt with properly
  at the meeting.
  
      Ali said ""The problem of differentials is a real one. I
  would hate to be producing today a light crude and that problem
  has not been dealt with properly. Light crudes are overpriced
  relative to heavy crudes.""
      Asked if the issue of differentials would be raised at the
  next OPEC meeting to be held in Vienna on December 9, Ali said
  ""If my crudes are affected I will raise the issue, I will not do
  the work of another minister.""
      Kuwait's own crudes range from medium to heavy grades.
      OPEC reintroduced fixed prices on February 1, with a spread
  of 2.65 dlrs a barrel between its lightest and heaviest crudes.
  

",crude,450
test/15002,Corporate_Industrial,0,"&lt;MARK'S WORK WEARHOUSE LTD> YEAR JAN 31 NET
  Shr 10 cts vs 32 cts
      Net 975,000 vs 3,145,000
      Sales 159.1 mln vs 147.3 mln
  

",earn,24
test/18748,Economics,1,"VaALIAN BALANCE OF PAYMENTS IN DEFICIT IN MAY
  Italy's overall balance of payments showed
  a deficit of 3,211 billion lire in May compared with a surplus
  of 2,040 billion in April, provisional Bank of Italy figures
  show.
      The May deficit compares with a surplus of 1,555 billion
  lire in the corresponding month of 1986.
      For the first five months of 1987, the overall balance of
  payments showed a surplus of 299 billion lire against a deficit
  of 2,854 billion in the corresponding 1986 period.
  

","bop,trade",84
test/15240,Corporate_Industrial,0,"HARTMARX &lt;HMX> TARGETS EARNINGS GROWTH
  Hartmarx Corp, following a year of
  restructuring, continues to target record earnings for fiscal
  1987, Chairman John Meinert told the annual meeting.
      Meinert reiterated an earlier comment that earnings for the
  remainder of the year must double the 1986 level to meet that
  goal. In fiscal 1986, ended November 30, 1986, Hartmarx
  reported earnings of 24.8 mln dlrs, or 1.20 dlrs a share, down
  from the prior year's 42.7 mln dlrs, or 2.25 dlrs a share.
      The 110-year-old apparel manufacturer recently posted
  first-quarter earnings of 54 cts a share, up from 40 cts a year
  ago.
      Meinert told shareholders Hartmarx has no plans to sell any
  of its divisions. He added, ""We have the financial capacity to
  take advantage of acquisitions.""
      In 1987, Meinert said the company will open five new and 10
  redesigned Kuppenheimer direct-to-consumer stores in Atlanta,
  Detroit, St. Louis, Washington, D.C. and San Francisco.
      He said the company's women's apparel continues to grow,
  and Hartmarx has on the drawing board a Briar concept store
  which will feature ties, shirts and some tailored clothing.
  

",earn,181
test/15153,Corporate_Industrial,0,"STERIVET LABORATORIES LTD &lt;STVTF> YEAR LOSS
  Shr loss 48 cts vs loss 19 cts
      Net loss 746,000 vs loss 342,000
      Revs 3,213,000 vs 2,925,000
  

",earn,24
test/16593,Markets,2,"BROOKLYN UNION'S &lt;BU> UNIT TO EXPAND DRILLING
  Brooklyn Union Gas Co's Brooklyn
  Union Exploration Co Inc unit said it entered a 200 mln dlr
  three-year gas and oil exploration and development venture with
  Smith Offshore Exploration Co.
      The agreement calls for drilling of 10 to 12 offshore wells
  per year, primarily in the Gulf of Mexico area off the Texas
  and Louisiana coasts and 30 to 40 onshore Texas and Louisiana
  Gulf Coast wells.
  

","crude,nat-gas",74
test/16430,Corporate_Industrial,0,"TALKING POINT/IBM &lt;IBM>
  International Business Machines Corp
  has started the year aggressively, but industry analysts said
  the company still faces some tough rounds in its fight to stop
  a two-year earnings slump.
      ""I am more impressed with what's happening at IBM than I
  have been in a long time,"" said PaineWebber analyst Stephen
  Smith.
      ""But they're not out of the woods yet,"" he added.
      At 1.30 dlrs a share, IBM's first-quarter net income easily
  topped most estimates on Wall Street, which had ranged from an
  even dollar to 1.20 dlrs.
      Most analysts said they were pleasantly surprised by IBM's
  performance. But they indicated that IBM's chances for a full
  recovery hinged on several key factors whose impact will not be
  felt until later in the year.
      These include the success of IBM's new personal computer
  line, introduced two weeks ago, and its 9370 minicomputers,
  which will begin volume shipments in July.
      In addition, IBM has said the full benefits of its
  early-retirement program and other cost-cutting moves will
  emerge as the year progresses.
      Analysts noted that IBM chairman John F. Akers was
  relatively more upbeat in assessing the company's outlook than
  he has been for nearly a year.
      ""Although the worldwide economic situation remains
  unsettled, there are some encouraging signs in our business,""
  Akers said, pointing to, among other things, higher
  first-quarter shipments. ""We remain optimistic about the
  prospects for both the industry and IBM,"" he said.
      ""Akers was most encouraging,"" said PaineWebber's Smith.
      A weak dollar, a lower tax rate and strong mainframe
  computer sales all contributed to the better-than-expected
  first-quarter results, analysts said.
      ""Shipments of the 3090 mainframes were very strong in
  March,"" after a weak January and February, said Ulric Weil of
  Washington-based Weil and Associates.
      Sales of the top-of-the-line mainframes, commonly called
  the Sierras, ""bailed out the whole quarter,"" Weil said, adding,
  ""If this continues, it augers well for the rest of the year.""
  REUTER...^M
  

",earn,319
training/10864,Markets,2,"FED ADDS RESERVES VIA CUSTOMER REPURCHASES
  The Federal Reserve entered the U.S.
  Government securities market to arrange two billion dlrs of
  customer repurchase agreements, a Fed spokesman said.
      Dealers said Federal funds were trading at 6-3/8 pct when
  the Fed began its temporary and indirect supply of reserves to
  the banking system.
  

",money-fx,52
test/15476,Corporate_Industrial,0,"CB AND T BANCSHARES INC &lt;CBTB> 1ST QTR NET
  Shr 27 cts vs 24 cts
      Net 5,223,000 vs 4,682,000
      Avg shrs 19.7 mln vs 19.4 mln
      NOTE: Results reflected pooled acquisition of First
  Community Bancshares Inc on March 31, 1987 and include Camden
  Bancorp from January 31, 1987 purchase.
  

",earn,49
test/21243,Markets,2,"SENATE PANEL STUDIES LOAN RATE, SET ASIDE PLANS
  The Senate Agriculture Committee was
  expected to consider proposals that would limit adjustments in
  county loan rate differentials which trigger larger corn and
  wheat acreage reduction requirements, Senate staff said.
      A budget-saving proposal drafted by chairman Patrick Leahy
  (D-Vt) would limit adjustments in county loan rate
  differentials to no more than one pct per year from the
  national average loan rate, starting with 1988 crops.
      The plan also would allow the Agriculture Secretary to
  increase the unpaid acreage reduction requirement for corn by
  ""an appropriate amount to generate savings"" if projected corn
  stocks exceeded 6.0 billion bushels.
      Leahy's proposal would also allow a larger 1988 wheat set
  aside if projected stocks surpassed 1.9 billion bushels.
  

","corn,grain,wheat",123
training/2358,Economics,1,"FED'S JOHNSON SAYS HE DOES NOT SEE INCREASING PRESSURE ON INTEREST RATES

  FED'S JOHNSON SAYS HE DOES NOT SEE INCREASING PRESSURE ON INTEREST RATES
  

",interest,24
